,nickname,name.compound,name.smiles
468,DCB-DPS-PXZ,10-(4-((4-(9-(4-(9H-carbazol-9-yl)phenyl)-9H-carbazol-3-yl)phenyl)sulfonyl)phenyl)-10H-phenoxazine,O=S(C(C=C1)=CC=C1C(C=C2)=CC3=C2N(C4=C3C=CC=C4)C5=CC=C(N6C(C=CC=C7)=C7C8=C6C=CC=C8)C=C5)(C9=CC=C(N%10C(C=CC=C%11)=C%11OC%12=C%10C=CC=C%12)C=C9)=O
469,Me2AcBO,"10,10'-(propane-2,2-diylbis(5,9-dioxa-13b-boranaphtho[3,2,1-de]anthracene-12,3-diyl))bis(9,9-dimethyl-9,10-dihydroacridine)",CC(C1=CC=C(OC2=C3B4C5=C(C=C(N6C(C=CC=C7)=C7C(C)(C)C8=C6C=CC=C8)C=C5)OC3=CC=C2)C4=C1)(C)C9=CC%10=C(C=C9)OC%11=CC=CC%12=C%11B%10C(C=C%13)=C(O%12)C=C%13N%14C%15=CC=CC=C%15C(C)(C)C%16=C%14C=CC=C%16
470,F2AcBO,"10,10'-((9H-fluorene-9,9-diyl)bis(5,9-dioxa-13b-boranaphtho[3,2,1-de]anthracene-2,11-diyl))bis(9,9-dimethyl-9,10-dihydroacridine)",CC1(C)C2=C(C=CC=C2)N(C3=CC4=C(B5C6=C(C=CC=C6OC7=C5C=C(C8(C(C=CC=C9)=C9C%10=C8C=CC=C%10)C%11=CC=C(OC%12=C%13B%14C%15=C(C=C(N%16C(C=CC=C%17)=C%17C(C)(C)C%18=C%16C=CC=C%18)C=C%15)OC%13=CC=C%12)C%14=C%11)C=C7)O4)C=C3)C%19=CC=CC=C%191
471,tBUAcBO,"10-(2-(tert-butyl)-5,9-dioxa-13b-boranaphtho[3,2,1-de]anthracen-11-yl)-9,9-dimethyl-9,10-dihydroacridine",CC(C)(C)C1=CC2=C(C=C1)OC3=CC=CC4=C3B2C(C=C5)=C(O4)C=C5N6C7=C(C=CC=C7)C(C)(C)C8=C6C=CC=C8
472,BenCN-PXZ,"4-(2-(4-(10H-phenoxazin-10-yl)benzoyl)imidazo[1,2-a]pyridin-3-yl)benzonitrile",O=C(C1=C(C2=CC=C(C#N)C=C2)N3C(C=CC=C3)=N1)C(C=C4)=CC=C4N5C6=CC=CC=C6OC7=C5C=CC=C7
473,BDCN-PXZ,"2-(4-(10H-phenoxazin-10-yl)benzoyl)-3-phenylimidazo[1,2-a]pyridine-7-carbonitrile",O=C(C1=C(C2=CC=CC=C2)N3C(C=C(C#N)C=C3)=N1)C(C=C4)=CC=C4N5C6=C(C=CC=C6)OC7=C5C=CC=C7
474,ME5,"9,9'-(sulfonylbis(4,1-phenylene))bis(3-(naphthalen-2-yl)-9H-carbazole)",O=S(C(C=C1)=CC=C1N2C3=C(C=CC=C3)C4=C2C=CC(C5=CC=C(C=CC=C6)C6=C5)=C4)(C7=CC=C(N8C(C=CC=C9)=C9C%10=C8C=CC(C%11=CC(C=CC=C%12)=C%12C=C%11)=C%10)C=C7)=O
475,ME13,bis(4-(3-(naphthalen-2-yl)-9H-carbazol-9-yl)phenyl)methanone,O=C(C1=CC=C(N2C(C=CC=C3)=C3C4=C2C=CC(C5=CC(C=CC=C6)=C6C=C5)=C4)C=C1)C(C=C7)=CC=C7N8C9=C(C=CC=C9)C%10=C8C=CC(C%11=CC=C(C=CC=C%12)C%12=C%11)=C%10
476,ME9,"9,9'-(sulfonylbis(4,1-phenylene))bis(3-(4-(9H-carbazol-9-yl)phenyl)-9H-carbazole)",O=S(C(C=C1)=CC=C1N2C3=C(C=CC=C3)C4=C2C=CC(C(C=C5)=CC=C5N6C7=C(C=CC=C7)C8=CC=CC=C86)=C4)(C9=CC=C(N%10C(C=CC=C%11)=C%11C%12=C%10C=CC(C%13=CC=C(N%14C(C=CC=C%15)=C%15C%16=C%14C=CC=C%16)C=C%13)=C%12)C=C9)=O
477,DMAC-Cz-TTR,"2-(3,6-bis(9,9-dimethylacridin-10(9H)-yl)-9H-carbazol-9-yl)thianthrene 5,5,10,10-tetraoxide",CC(C)(C1=C(N2C3=CC4=C(N(C5=CC(S(C(C=CC=C6)=C6S7(=O)=O)(=O)=O)=C7C=C5)C8=C4C=C(N9C%10=C(C(C)(C%11=C9C=CC=C%11)C)C=CC=C%10)C=C8)C=C3)C=CC=C1)C%12=C2C=CC=C%12
478,AQ-S-Cz,"2-((4-(9H-carbazol-9-yl)phenyl)thio)anthracene-9,10-dione",O=C1C2=C(C=CC(SC3=CC=C(N4C(C=CC=C5)=C5C6=C4C=CC=C6)C=C3)=C2)C(C7=CC=CC=C71)=O
479,AQ-S-DPA,"2-((4-(diphenylamino)phenyl)thio)anthracene-9,10-dione",O=C1C2=C(C=CC(SC3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=C2)C(C6=CC=CC=C61)=O
480,AQ-S-DMAC,"2-((4-(9,9-dimethylacridin-10(9H)-yl)phenyl)thio)anthracene-9,10-dione",O=C1C2=C(C=CC(SC3=CC=C(N(C4=C5C=CC=C4)C6=C(C5(C)C)C=CC=C6)C=C3)=C2)C(C7=CC=CC=C71)=O
481,TCTA,tris(4-(9H-carbazol-9-yl)phenyl)amine,C1(N2C(C=CC=C3)=C3C4=C2C=CC=C4)=CC=C(N(C5=CC=C(N6C(C=CC=C7)=C7C8=C6C=CC=C8)C=C5)C9=CC=C(N%10C(C=CC=C%11)=C%11C%12=C%10C=CC=C%12)C=C9)C=C1
482,CNSFX,"spiro[fluorene-9,9'-xanthene]-2-carbonitrile",N#CC1=CC2=C(C=C1)C3=CC=CC=C3C24C(C=CC=C5)=C5OC6=C4C=CC=C6
483,DCNSDX,"spiro[fluorene-9,9'-xanthene]-2,7-dicarbonitrile",N#CC1=CC2=C(C=C1)C3=CC=C(C#N)C=C3C24C(C=CC=C5)=C5OC6=C4C=CC=C6
484,TCTA:CNSFX,tris(4-(9H-carbazol-9-yl)phenyl)amine,C1(N2C(C=CC=C3)=C3C4=C2C=CC=C4)=CC=C(N(C5=CC=C(N6C(C=CC=C7)=C7C8=C6C=CC=C8)C=C5)C9=CC=C(N%10C(C=CC=C%11)=C%11C%12=C%10C=CC=C%12)C=C9)C=C1
485,TCTA:DCNSFX,tris(4-(9H-carbazol-9-yl)phenyl)amine,C1(N2C(C=CC=C3)=C3C4=C2C=CC=C4)=CC=C(N(C5=CC=C(N6C(C=CC=C7)=C7C8=C6C=CC=C8)C=C5)C9=CC=C(N%10C(C=CC=C%11)=C%11C%12=C%10C=CC=C%12)C=C9)C=C1
486,TBP-PXZ,"benzene-1,3,5-triyltris((4-(10H-phenoxazin-10-yl)phenyl)methanone)",O=C(C1=CC(C(C2=CC=C(N3C(C=CC=C4)=C4OC5=C3C=CC=C5)C=C2)=O)=CC(C(C6=CC=C(N7C(C=CC=C8)=C8OC9=C7C=CC=C9)C=C6)=O)=C1)C(C=C%10)=CC=C%10N(C(C=CC=C%11)=C%11O%12)C%13=C%12C=CC=C%13
487,DTC-pBPSB,"1,4-bis((4-(3,6-di-tert-butyl-9H-carbazol-9-yl)phenyl)sulfonyl)benzene",O=S(C(C=C1)=CC=C1N2C3=C(C=C(C(C)(C)C)C=C3)C4=C2C=CC(C(C)(C)C)=C4)(C5=CC=C(S(C6=CC=C(N7C(C=CC(C(C)(C)C)=C8)=C8C9=C7C=CC(C(C)(C)C)=C9)C=C6)(=O)=O)C=C5)=O
488,DTC-mBPSB,"1,3-bis((4-(3,6-di-tert-butyl-9H-carbazol-9-yl)phenyl)sulfonyl)benzene",O=S(C(C=C1)=CC=C1N2C3=C(C=C(C(C)(C)C)C=C3)C4=C2C=CC(C(C)(C)C)=C4)(C5=CC=CC(S(C6=CC=C(N7C(C=CC(C(C)(C)C)=C8)=C8C9=C7C=CC(C(C)(C)C)=C9)C=C6)(=O)=O)=C5)=O
489,DOC-mBPSB,"1,3-bis((4-(3,6-dioctyl-9H-carbazol-9-yl)phenyl)sulfonyl)benzene",O=S(C(C=C1)=CC=C1N2C3=C(C=C(CCCCCCCC)C=C3)C4=C2C=CC(CCCCCCCC)=C4)(C5=CC=CC(S(C6=CC=C(N7C(C=CC(CCCCCCCC)=C8)=C8C9=C7C=CC(CCCCCCCC)=C9)C=C6)(=O)=O)=C5)=O
490,DOC-pBPSB ,"1,4-bis((4-(3,6-dioctyl-9H-carbazol-9-yl)phenyl)sulfonyl)benzene",O=S(C(C=C1)=CC=C1N2C3=C(C=C(CCCCCCCC)C=C3)C4=C2C=CC(CCCCCCCC)=C4)(C5=CC=C(S(C6=CC=C(N7C(C=CC(CCCCCCCC)=C8)=C8C9=C7C=CC(CCCCCCCC)=C9)C=C6)(=O)=O)C=C5)=O
491,tBuInPz-BO,"5-(5,9-dioxa-13b-boranaphtho[3,2,1-de]anthracen-7-yl)-7,10-di-tert-butyl-5H-indolo[3,2,1-de]phenazine",CC(C)(C)C1=CC2=C(C3=C1)N(C4=C3C=C(C(C)(C)C)C=C4)C5=C(C=CC=C5)N2C6=CC7=C(C8=C6)B(C(C=CC=C9)=C9O8)C%10=CC=CC=C%10O7
492,InPz-BO,"5-(5,9-dioxa-13b-boranaphtho[3,2,1-de]anthracen-7-yl)-5H-indolo[3,2,1-de]phenazine",C12=CC=CC=C1OC3=C4B2C(C=CC=C5)=C5OC4=CC(N6C(C=CC=C7)=C7N8C9=C6C=CC=C9C%10=C8C=CC=C%10)=C3
493,DTSF-2-DP-TRZ,"2-(2',7'-di-tert-butyl-9,9'-spirobi[fluoren]-2-yl)-4,6-diphenyl-1,3,5-triazine",CC(C)(C)C(C=C1)=CC2=C1C(C=CC(C(C)(C)C)=C3)=C3C42C5=C(C=CC(C6=NC(C7=CC=CC=C7)=NC(C8=CC=CC=C8)=N6)=C5)C9=CC=CC=C94
494,DTSF-2-DP-TRZ:BCF,"2-(2',7'-di-tert-butyl-9,9'-spirobi[fluoren]-2-yl)-4,6-diphenyl-1,3,5-triazine",CC(C)(C)C(C=C1)=CC2=C1C(C=CC(C(C)(C)C)=C3)=C3C42C5=C(C=CC(C6=NC(C7=CC=CC=C7)=[N](B(C8=C(F)C(F)=C(F)C(F)=C8F)(C9=C(F)C(F)=C(F)C(F)C9F)C%10=C(F)C(F)=C(F)C(F)=C%10F)C(C%11=CC=CC=C%11)=N6)=C5)C%12=CC=CC=C%124
495,1PXZP,10-(4-(9-methyl-9H-purin-6-yl)phenyl)-10H-phenoxazine,CN(C=N1)C2=C1C(C(C=C3)=CC=C3N4C5=C(C=CC=C5)OC6=CC=CC=C64)=NC=N2
496,2PXZP,"10,10'-((9-methyl-9H-purine-2,6-diyl)bis(4,1-phenylene))bis(10H-phenoxazine)",CN(C=N1)C2=C1C(C(C=C3)=CC=C3N4C5=C(C=CC=C5)OC6=CC=CC=C64)=NC(C7=CC=C(N8C(C=CC=C9)=C9OC%10=C8C=CC=C%10)C=C7)=N2
497,PXZ-Ph-PyTRZ,"10-(4'-(4,6-di(pyridin-3-yl)-1,3,5-triazin-2-yl)-[1,1'-biphenyl]-4-yl)-10H-phenoxazine",C12=CC=CC=C1N(C3=CC=C(C4=CC=C(C5=NC(C6=CN=CC=C6)=NC(C7=CC=CN=C7)=N5)C=C4)C=C3)C8=C(C=CC=C8)O2
498,PXZ-PyTRZ ,"10-(4-(4,6-di(pyridin-3-yl)-1,3,5-triazin-2-yl)phenyl)-10H-phenoxazine",N1(C(C=CC=C2)=C2OC3=C1C=CC=C3)C4=CC=C(C5=NC(C6=CN=CC=C6)=NC(C7=CC=CN=C7)=N5)C=C4
499,TXO-P-Si,"2-(4-(triphenylsilyl)phenyl)-9H-thioxanthen-9-one 10,10-dioxide",O=C(C1=C2C=CC(C3=CC=C([Si](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)C=C3)=C1)C7=C(C=CC=C7)S2(=O)=O
500,TXO-P-Si:PPO21,"2-(4-(triphenylsilyl)phenyl)-9H-thioxanthen-9-one 10,10-dioxide",O=S1(C(C=CC=C2)=C2C(C3=C1C=CC(C4=CC=C([Si](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C=C4)=C3)=O)=O
501,mCP:TXO-P-Si,"2-(4-(triphenylsilyl)phenyl)-9H-thioxanthen-9-one 10,10-dioxide",O=S1(C(C=CC=C2)=C2C(C3=C1C=CC(C4=CC=C([Si](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C=C4)=C3)=O)=O
502,"3,5-DCzPPy:TXO-P-Si","2-(4-(triphenylsilyl)phenyl)-9H-thioxanthen-9-one 10,10-dioxide",O=S1(C(C=CC=C2)=C2C(C3=C1C=CC(C4=CC=C([Si](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C=C4)=C3)=O)=O
503,CBP:TXO-P-Si,"2-(4-(triphenylsilyl)phenyl)-9H-thioxanthen-9-one 10,10-dioxide",O=S1(C(C=CC=C2)=C2C(C3=C1C=CC(C4=CC=C([Si](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C=C4)=C3)=O)=O
504,mCP: TXO-P-Si,"2-(4-(triphenylsilyl)phenyl)-9H-thioxanthen-9-one 10,10-dioxide",O=S1(C(C=CC=C2)=C2C(C3=C1C=CC(C4=CC=C([Si](C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C=C4)=C3)=O)=O
505,12BTCzTPN,"2-(12H-benzo[4,5]thieno[2,3-a]carbazol-12-yl)-5-(7H-benzo[4,5]thieno[2,3-b]carbazol-7-yl)-3,6-di(9H-carbazol-9-yl)terephthalonitrile",N#CC1=C(N2C(C=C(SC3=C4C=CC=C3)C4=C5)=C5C6=C2C=CC=C6)C(N7C(C=CC=C8)=C8C9=C7C=CC=C9)=C(C#N)C(N%10C(C(SC%11=C%12C=CC=C%11)=C%12C=C%13)=C%13C%14=C%10C=CC=C%14)=C1N%15C(C=CC=C%16)=C%16C%17=C%15C=CC=C%17
506,SDPS,"2,2',7-tris(9-phenyl-9H-carbazol-3-yl)-7'-(9-phenyl-9H-carbazol-4-yl)-9,9'-spirobi[thioxanthene] 10,10,10',10'-tetraoxide",O=S1(C(C=C2)=C(C(C(C=C(C3=CC=C(N(C4=CC=CC=C4)C5=C6C=CC=C5)C6=C3)C=C7)=C7S8(=O)=O)(C9=C8C=CC(C%10=CC(C(C=CC=C%11)=C%11N%12C%13=CC=CC=C%13)=C%12C=C%10)=C9)C%14=C1C=CC(C%15=CC=CC%16=C%15C%17=C(C=CC=C%17)N%16C%18=CC=CC=C%18)=C%14)C=C2C%19=CC(C%20=C%21C=CC=C%20)=C(C=C%19)N%21C%22=CC=CC=C%22)=O
507,3ICz-Tr,"1,3,5-tris(5-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)-7,7-dimethyl-5,7-dihydroindeno[2,1-b]carbazol-2-yl)benzene",CC(C1=C2C=CC=C1)(C)C(C2=C3)=CC4=C3C(C=C(C5=CC(C6=CC=C(N(C7=CC=C(C8=NC(C9=CC=CC=C9)=NC(C%10=CC=CC=C%10)=N8)C=C7)C%11=C%12C=C%13C(C(C)(C)C%14=C%13C=CC=C%14)=C%11)C%12=C6)=CC(C%15=CC=C(N(C%16=CC=C(C%17=NC(C%18=CC=CC=C%18)=NC(C%19=CC=CC=C%19)=N%17)C=C%16)C%20=C%21C=C%22C(C(C)(C)C%23=C%22C=CC=C%23)=C%20)C%21=C%15)=C5)C=C%24)=C%24N4C(C=C%25)=CC=C%25C%26=NC(C%27=CC=CC=C%27)=NC(C%28=CC=CC=C%28)=N%26
508,Tri-tNID,"6,6',6''-(benzene-1,3,5-triyltris(7,7-dimethyl-13,13-diphenyl-7,13-dihydro-5H-indeno[1,2-b]acridine-2,5-diyl))tris(2-(4-(tert-butyl)phenyl)-1H-benzo[de]isoquinoline-1,3(2H)-dione)",CC(C1=C2C=CC=C1)(C)C(C2=C3)=CC4=C3C(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC(C8=CC(C9=CC(C(C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C(C=C(C(C=CC=C%12)=C%12C%13(C)C)C%13=C%14)=C%14N%15C%16=C(C=CC=C%17C(N(C%18=CC=C(C(C)(C)C)C=C%18)C%19=O)=O)C%17=C%19C=C%16)=C%15C=C9)=CC(C%20=CC=C(N(C%21=C(C=CC=C%22C(N(C%23=CC=C(C(C)(C)C)C=C%23)C%24=O)=O)C%22=C%24C=C%21)C(C=C(C(C)(C)C%25=C%26C=CC=C%25)C%26=C%27)=C%27C%28(C%29=CC=CC=C%29)C%30=CC=CC=C%30)C%28=C%20)=C8)=CC=C7N4C%31=CC=C(C(N%32C%33=CC=C(C(C)(C)C)C=C%33)=O)C%34=C%31C=CC=C%34C%32=O
509,ICz-Tr,"5-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)-7,7-dimethyl-5,7-dihydroindeno[2,1-b]carbazole",CC(C1=C2C=CC=C1)(C)C(C2=C3)=CC4=C3C(C=CC=C5)=C5N4C6=CC=C(C7=NC(C8=CC=CC=C8)=NC(C9=CC=CC=C9)=N7)C=C6
510,"4,5-TXO-PhCz","5-(3,6-dinitro-9H-carbazol-9-yl)isoindoline-1,3-dione",O=C1C2=C(C=C(N3C(C=CC([N+]([O-])=O)=C4)=C4C5=C3C=CC([N+]([O-])=O)=C5)C=C2)C(N1)=O
511,"4,5-TXO-PhCz","5-(9H-carbazol-9-yl)isoindoline-1,3-dione",O=C1C2=C(C=C(N3C(C=CC=C4)=C4C5=C3C=CC=C5)C=C2)C(N1)=O
512,None,"5-(3,6-dinitro-9H-carbazol-9-yl)isoindoline-1,3-dione",O=C1C2=C(C=C(N3C(C=CC([N+]([O-])=O)=C4)=C4C5=C3C=CC([N+]([O-])=O)=C5)C=C2)C(N1)=O
513,None,"5-(9H-carbazol-9-yl)isoindoline-1,3-dione",O=C1C2=C(C=C(N3C(C=CC=C4)=C4C5=C3C=CC=C5)C=C2)C(N1)=O
514,None,"5-(3,6-diphenyl-9H-carbazol-9-yl)isoindoline-1,3-dione",O=C1C2=C(C=C(N3C(C=CC(C4=CC=CC=C4)=C5)=C5C6=C3C=CC(C7=CC=CC=C7)=C6)C=C2)C(N1)=O
515,None,"5-(9H-[3,9'-bicarbazol]-9-yl)isoindoline-1,3-dione",O=C1C2=C(C=C(N3C(C=CC(N4C(C=CC=C5)=C5C6=C4C=CC=C6)=C7)=C7C8=C3C=CC=C8)C=C2)C(N1)=O
516,None,"5-(9'H-[9,3':6',9''-tercarbazol]-9'-yl)isoindoline-1,3-dione",O=C1C2=C(C=C(N3C(C=CC(N4C(C=CC=C5)=C5C6=C4C=CC=C6)=C7)=C7C8=C3C=CC(N9C(C=CC=C%10)=C%10C%11=C9C=CC=C%11)=C8)C=C2)C(N1)=O
517,CNTRZSEID,"(M)-2-(10H-benzo[4,5]selenopheno[3,2-b]indol-10-yl)-5-(4,6-diphenyl-1,3,5-triazin-2-yl)benzonitrile",N#CC1=CC(C2=NC(C3=CC=CC=C3)=NC(C4=CC=CC=C4)=N2)=CC=[C@]1N5C(C=CC=C6)=C6C7=C5C8=C(C=CC=C8)[Se]7
518,TRZSEID,"10-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)-10H-benzo[4,5]selenopheno[3,2-b]indole",C1(C2=NC(C3=CC=C(N4C(C=CC=C5)=C5C6=C4C7=C(C=CC=C7)[Se]6)C=C3)=NC(C8=CC=CC=C8)=N2)=CC=CC=C1
519,DPCzIQCN,"4,4'-(6-(4-(tert-butyl)phenyl)-8-(3,6-diphenyl-9H-carbazol-9-yl)-6H-indolo[2,3-b]quinoxaline-2,3-diyl)dibenzonitrile",N#CC(C=C1)=CC=C1C2=CC3=NC(N4C5=CC=C(C(C)(C)C)C=C5)=C(N=C3C=C2C6=CC=C(C#N)C=C6)C(C4=C7)=CC=C7N8C9=C(C=C(C%10=CC=CC=C%10)C=C9)C%11=C8C=CC(C%12=CC=CC=C%12)=C%11
520,TPAIQCN,"4,4'-(6-(4-(tert-butyl)phenyl)-8-(4-(diphenylamino)phenyl)-6H-indolo[2,3-b]quinoxaline-2,3-diyl)dibenzonitrile",N#CC(C=C1)=CC=C1C2=CC3=NC4=C(N=C3C=C2C5=CC=C(C#N)C=C5)C6=CC=C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)C=C6N4C%10=CC=C(C(C)(C)C)C=C%10
521,MeOTPAIQCN-1,"4,4'-(8-(4-(bis(4-methoxyphenyl)amino)phenyl)-6-(4-(tert-butyl)phenyl)-6H-indolo[2,3-b]quinoxaline-2,3-diyl)dibenzonitrile",N#CC(C=C1)=CC=C1C2=CC3=NC4=C(N=C3C=C2C5=CC=C(C#N)C=C5)C6=CC=C(C7=CC=C(N(C8=CC=C(OC)C=C8)C9=CC=C(OC)C=C9)C=C7)C=C6N4C%10=CC=C(C(C)(C)C)C=C%10
522,MeOTPAIQCN-2,"4,4'-(8-(4-(bis(4-methoxyphenyl)amino)phenyl)-6-(4-(diphenylamino)phenyl)-6H-indolo[2,3-b]quinoxaline-2,3-diyl)dibenzonitrile",N#CC(C=C1)=CC=C1C2=CC3=NC4=C(N=C3C=C2C5=CC=C(C#N)C=C5)C6=CC=C(C7=CC=C(N(C8=CC=C(OC)C=C8)C9=CC=C(OC)C=C9)C=C7)C=C6N4C%10=CC=C(N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C%10
523,None,"dithieno[2,3-a:3',2'-c]phenazine",C12=NC3=C(C=CC=C3)N=C1C4=C(C=CS4)C5=C2SC=C5
524,None,"N,N-diphenyldithieno[2,3-a:3',2'-c]phenazin-9-amine",C12=NC3=C(C=CC(N(C4=CC=CC=C4)C5=CC=CC=C5)=C3)N=C1C6=C(C=CS6)C7=C2SC=C7
525,None,"N-(naphthalen-1-yl)-N-phenyldithieno[2,3-a:3',2'-c]phenazin-9-amine",C12=NC3=C(C=CC(N(C4=C(C=CC=C5)C5=CC=C4)C6=CC=CC=C6)=C3)N=C1C7=C(C=CS7)C8=C2SC=C8
526,None,"N,N-bis(4-methoxyphenyl)dithieno[2,3-a:3',2'-c]phenazin-9-amine",COC(C=C1)=CC=C1N(C2=CC=C(OC)C=C2)C3=CC4=C(C=C3)N=C5C(C(SC=C6)=C6C7=C5SC=C7)=N4
527,None,"N-(4-nitrophenyl)-N-phenyldithieno[2,3-a:3',2'-c]phenazin-9-amine",O=[N+](C(C=C1)=CC=C1N(C2=CC=CC=C2)C3=CC4=C(C=C3)N=C5C(C(SC=C6)=C6C7=C5SC=C7)=N4)[O-]
528,None,"9-(9H-carbazol-9-yl)dithieno[2,3-a:3',2'-c]phenazine",C12=NC3=C(C=CC(N4C5=CC=CC=C5C6=C4C=CC=C6)=C3)N=C1C7=C(C=CS7)C8=C2SC=C8
529,None,"9-(10H-phenothiazin-10-yl)dithieno[2,3-a:3',2'-c]phenazine",C12=NC3=C(C=CC(N4C5=CC=CC=C5SC6=C4C=CC=C6)=C3)N=C1C7=C(C=CS7)C8=C2SC=C8
530,None,"4-(dithieno[2,3-a:3',2'-c]phenazin-9-yl)morpholine",C12=NC3=C(C=CC(N4CCOCC4)=C3)N=C1C5=C(C=CS5)C6=C2SC=C6
531,DCPPrTPA,"7,10-bis(4-(diphenylamino)phenyl)pyrazino[2,3-f][1,10]phenanthroline-2,3-dicarbonitrile",N#CC(C(C#N)=N1)=NC2=C1C(C=CC(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N6)=C6C7=C2C=CC(C8=CC=C(N(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C8)=N7
532,DCPPTPA,"7,10-bis(4-(diphenylamino)phenyl)dibenzo[f,h]quinoxaline-2,3-dicarbonitrile",N#CC(C(C#N)=N1)=NC2=C1C(C=CC(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=C6)=C6C7=C2C=CC(C8=CC=C(N(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C8)=C7
533,BCz-BN,None,CC(C)(C)C1=CC2=C(C3=C1)N(CC4B2C5=CC(C(C)(C)C)=CC6=C5N(C7=C6C=C(C(C)(C)C)C=C7)C4)C8=C3C=C(C(C)(C)C)C=C8
534,BN-Ph-BN,None,CC(C)(C)C1=CC2=C(C3=C1)N(C4=CC(C5=CC=C(C6=CC(N7C(C8=CC(C(C)(C)C)=C9)=C9C%10=C7C=CC(C(C)(C)C)=C%10)=C(B8C%11=CC(C(C)(C)C)=CC%12=C%11N%13C%14=C%12C=C(C(C)(C)C)C=C%14)C%13=C6)C=C5)=CC%15=C4B2C%16=CC(C(C)(C)C)=CC%17=C%16N%15C%18=C%17C=C(C(C)(C)C)C=C%18)C%19=C3C=C(C(C)(C)C)C=C%19
535,BN-2MePh-BN,None,CC(C)(C)C1=CC2=C(C3=C1)N(C4=CC(C5=C(C)C=C(C6=CC(N7C(C8=CC(C(C)(C)C)=C9)=C9C%10=C7C=CC(C(C)(C)C)=C%10)=C(B8C%11=CC(C(C)(C)C)=CC%12=C%11N%13C%14=C%12C=C(C(C)(C)C)C=C%14)C%13=C6)C(C)=C5)=CC%15=C4B2C%16=CC(C(C)(C)C)=CC%17=C%16N%15C%18=C%17C=C(C(C)(C)C)C=C%18)C%19=C3C=C(C(C)(C)C)C=C%19
536,None,2-(4-(10H-phenothiazin-10-yl)phenyl)quinoxaline-6-carbonitrile,N#CC1=CC=C(N=C(C2=CC=C(N3C(C=CC=C4)=C4SC5=C3C=CC=C5)C=C2)C=N6)C6=C1
537,None,2-(4-(10H-phenoxazin-10-yl)phenyl)quinoxaline-6-carbonitrile,N#CC1=CC=C(N=C(C2=CC=C(N3C(C=CC=C4)=C4OC5=C3C=CC=C5)C=C2)C=N6)C6=C1
538,None,"2-(4-(2,7-di-tert-butyl-9,9-dimethylacridin-10(9H)-yl)phenyl)quinoxaline-6-carbonitrile",CC(C1=C2C=CC(C(C)(C)C)=C1)(C)C3=C(C=CC(C(C)(C)C)=C3)N2C(C=C4)=CC=C4C5=NC6=CC=C(C#N)C=C6N=C5
539,None,"3,6-di-tert-butyl-9-(4-(quinoxalin-2-yl)phenyl)-9H-carbazole",CC(C)(C)C(C=C1)=CC2=C1N(C3=C2C=C(C(C)(C)C)C=C3)C(C=C4)=CC=C4C5=NC6=CC=CC=C6N=C5
540,Me-t-DABNA-SF,"9-(2-(9,9'-spirobi[fluoren]-3-yl)-4-(tert-butyl)phenyl)-2,12-di-tert-butyl-5-(4-(tert-butyl)phenyl)-7-methyl-5,9-dihydro-5,9-diaza-13b-boranaphtho[3,2,1-de]anthracene",CC1=CC2=C(C(N(C3=CC=C(C(C)(C)C)C=C3C4=CC=C(C5(C(C=CC=C6)=C6C7=C5C=CC=C7)C8=C9C=CC=C8)C9=C4)C%10=C%11C=C(C(C)(C)C)C=C%10)=C1)B%11C%12=C(N2C%13=CC=C(C(C)(C)C)C=C%13)C=CC(C(C)(C)C)=C%12
541,CZ-MPS,"2,7-bis(3,6-di-tert-butyl-9H-carbazol-9-yl)-9,9-dimethyl-9H-thioxanthene 10,10-dioxide",CC1(C)C2=C(C=CC(N3C(C=CC(C(C)(C)C)=C4)=C4C5=C3C=CC(C(C)(C)C)=C5)=C2)S(C(C1=C6)=CC=C6N7C8=C(C=C(C(C)(C)C)C=C8)C9=C7C=CC(C(C)(C)C)=C9)(=O)=O
